FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD;AÑO;AÑO_MES;DIA;AÑO_SEMANA
2022-08-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;18;2022-W33
2022-08-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;18;2022-W33
2022-08-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;19;2022-W33
2022-08-19;11;BOGOTA D.C.;11001;BOGOTA;2;2022;2022-08;19;2022-W33
2022-08-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;19;2022-W33
2022-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;20;2022-W33
2022-08-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;21;2022-W34
2022-08-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;21;2022-W34
2022-08-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;22;2022-W34
2022-08-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;22;2022-W34
2022-08-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;22;2022-W34
2022-08-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;23;2022-W34
2022-08-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;24;2022-W34
2022-08-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;24;2022-W34
2022-08-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;25;2022-W34
2022-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;26;2022-W34
2022-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;26;2022-W34
2022-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;27;2022-W34
2022-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;27;2022-W34
2022-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;27;2022-W34
2022-08-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;28;2022-W35
2022-08-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;28;2022-W35
2022-08-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;28;2022-W35
2022-08-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;28;2022-W35
2022-08-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;29;2022-W35
2022-08-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;29;2022-W35
2022-08-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;29;2022-W35
2022-08-31;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-08;31;2022-W35
2022-09-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;2;2022-W35
2022-09-04;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;4;2022-W36
2022-09-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;5;2022-W36
2022-09-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;5;2022-W36
2022-09-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;5;2022-W36
2022-09-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;6;2022-W36
2022-09-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;7;2022-W36
2022-09-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;8;2022-W36
2022-09-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;9;2022-W36
2022-09-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;9;2022-W36
2022-09-10;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;10;2022-W36
2022-09-12;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;12;2022-W37
2022-09-14;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;14;2022-W37
2022-09-14;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;14;2022-W37
2022-09-14;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;14;2022-W37
2022-09-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;15;2022-W37
2022-09-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;15;2022-W37
2022-09-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;15;2022-W37
2022-09-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;16;2022-W37
2022-09-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;16;2022-W37
2022-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;17;2022-W37
2022-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;17;2022-W37
2022-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;17;2022-W37
2022-09-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;19;2022-W38
2022-09-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;20;2022-W38
2022-09-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;20;2022-W38
2022-09-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;21;2022-W38
2022-09-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;21;2022-W38
2022-09-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;21;2022-W38
2022-09-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;22;2022-W38
2022-09-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;22;2022-W38
2022-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;23;2022-W38
2022-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;23;2022-W38
2022-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;23;2022-W38
2022-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;24;2022-W38
2022-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;24;2022-W38
2022-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;24;2022-W38
2022-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;24;2022-W38
2022-09-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;25;2022-W39
2022-09-26;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;26;2022-W39
2022-09-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;27;2022-W39
2022-09-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;28;2022-W39
2022-09-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;29;2022-W39
2022-09-30;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-09;30;2022-W39
2022-10-01;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;1;2022-W39
2022-10-01;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;1;2022-W39
2022-10-01;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;1;2022-W39
2022-10-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;2;2022-W40
2022-10-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;3;2022-W40
2022-10-04;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;4;2022-W40
2022-10-04;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;4;2022-W40
2022-10-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;5;2022-W40
2022-10-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;6;2022-W40
2022-10-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;6;2022-W40
2022-10-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;6;2022-W40
2022-10-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;7;2022-W40
2022-10-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;7;2022-W40
2022-10-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;8;2022-W40
2022-10-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;8;2022-W40
2022-10-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;8;2022-W40
2022-10-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;9;2022-W41
2022-10-10;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;10;2022-W41
2022-10-10;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;10;2022-W41
2022-10-10;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;10;2022-W41
2022-10-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;11;2022-W41
2022-10-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;11;2022-W41
2022-10-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;11;2022-W41
2022-10-12;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;12;2022-W41
2022-10-13;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;13;2022-W41
2022-10-13;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;13;2022-W41
2022-10-14;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;14;2022-W41
2022-10-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;15;2022-W41
2022-10-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;15;2022-W41
2022-10-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;16;2022-W42
2022-10-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;16;2022-W42
2022-10-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;17;2022-W42
2022-10-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;18;2022-W42
2022-10-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;18;2022-W42
2022-10-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;19;2022-W42
2022-10-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;20;2022-W42
2022-10-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;20;2022-W42
2022-10-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;21;2022-W42
2022-10-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;21;2022-W42
2022-10-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;21;2022-W42
2022-10-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;21;2022-W42
2022-10-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;22;2022-W42
2022-10-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;22;2022-W42
2022-10-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;22;2022-W42
2022-10-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;22;2022-W42
2022-10-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;22;2022-W42
2022-10-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;23;2022-W43
2022-10-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;24;2022-W43
2022-10-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;25;2022-W43
2022-10-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;25;2022-W43
2022-10-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;27;2022-W43
2022-10-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;27;2022-W43
2022-10-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;27;2022-W43
2022-10-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;27;2022-W43
2022-10-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;27;2022-W43
2022-10-30;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;30;2022-W44
2022-10-30;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;30;2022-W44
2022-10-31;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;31;2022-W44
2022-10-31;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-10;31;2022-W44
2022-11-01;11;BOGOTA D.C.;11001;BOGOTA;2;2022;2022-11;1;2022-W44
2022-11-01;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;1;2022-W44
2022-11-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;2;2022-W44
2022-11-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;3;2022-W44
2022-11-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;3;2022-W44
2022-11-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;3;2022-W44
2022-11-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;3;2022-W44
2022-11-04;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;4;2022-W44
2022-11-04;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;4;2022-W44
2022-11-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;5;2022-W44
2022-11-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;6;2022-W45
2022-11-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;6;2022-W45
2022-11-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;6;2022-W45
2022-11-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;7;2022-W45
2022-11-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;8;2022-W45
2022-11-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;9;2022-W45
2022-11-10;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;10;2022-W45
2022-11-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;11;2022-W45
2022-11-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;11;2022-W45
2022-11-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;11;2022-W45
2022-11-12;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;12;2022-W45
2022-11-12;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;12;2022-W45
2022-11-13;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;13;2022-W46
2022-11-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;15;2022-W46
2022-11-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;15;2022-W46
2022-11-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;16;2022-W46
2022-11-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;17;2022-W46
2022-11-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;18;2022-W46
2022-11-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;18;2022-W46
2022-11-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;18;2022-W46
2022-11-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;19;2022-W46
2022-11-19;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;19;2022-W46
2022-11-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;20;2022-W47
2022-11-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;21;2022-W47
2022-11-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;21;2022-W47
2022-11-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;22;2022-W47
2022-11-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;23;2022-W47
2022-11-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;24;2022-W47
2022-11-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;24;2022-W47
2022-11-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;24;2022-W47
2022-11-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;25;2022-W47
2022-11-26;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;26;2022-W47
2022-11-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;27;2022-W48
2022-11-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;27;2022-W48
2022-11-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-11;28;2022-W48
2022-12-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;2;2022-W48
2022-12-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;2;2022-W48
2022-12-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;2;2022-W48
2022-12-02;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;2;2022-W48
2022-12-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;3;2022-W48
2022-12-03;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;3;2022-W48
2022-12-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;5;2022-W49
2022-12-05;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;5;2022-W49
2022-12-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;6;2022-W49
2022-12-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;6;2022-W49
2022-12-06;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;6;2022-W49
2022-12-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;7;2022-W49
2022-12-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;7;2022-W49
2022-12-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;7;2022-W49
2022-12-07;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;7;2022-W49
2022-12-08;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;8;2022-W49
2022-12-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;9;2022-W49
2022-12-09;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;9;2022-W49
2022-12-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;11;2022-W50
2022-12-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;11;2022-W50
2022-12-11;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;11;2022-W50
2022-12-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;15;2022-W50
2022-12-15;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;15;2022-W50
2022-12-16;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;16;2022-W50
2022-12-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;17;2022-W50
2022-12-17;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;17;2022-W50
2022-12-18;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;18;2022-W51
2022-12-20;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;20;2022-W51
2022-12-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;21;2022-W51
2022-12-21;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;21;2022-W51
2022-12-22;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;22;2022-W51
2022-12-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;23;2022-W51
2022-12-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;23;2022-W51
2022-12-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;23;2022-W51
2022-12-23;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;23;2022-W51
2022-12-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;24;2022-W51
2022-12-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;24;2022-W51
2022-12-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;24;2022-W51
2022-12-24;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;24;2022-W51
2022-12-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;25;2022-W52
2022-12-25;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;25;2022-W52
2022-12-26;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;26;2022-W52
2022-12-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;27;2022-W52
2022-12-27;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;27;2022-W52
2022-12-28;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;28;2022-W52
2022-12-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;29;2022-W52
2022-12-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;29;2022-W52
2022-12-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;29;2022-W52
2022-12-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;29;2022-W52
2022-12-29;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;29;2022-W52
2022-12-31;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;31;2022-W52
2022-12-31;11;BOGOTA D.C.;11001;BOGOTA;1;2022;2022-12;31;2022-W52
2023-01-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;1;2023-W01
2023-01-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;1;2023-W01
2023-01-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;2;2023-W01
2023-01-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;3;2023-W01
2023-01-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;3;2023-W01
2023-01-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;3;2023-W01
2023-01-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;4;2023-W01
2023-01-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;5;2023-W01
2023-01-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;5;2023-W01
2023-01-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;6;2023-W01
2023-01-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;7;2023-W01
2023-01-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;8;2023-W02
2023-01-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;8;2023-W02
2023-01-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;10;2023-W02
2023-01-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;10;2023-W02
2023-01-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;10;2023-W02
2023-01-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;13;2023-W02
2023-01-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;13;2023-W02
2023-01-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;13;2023-W02
2023-01-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;13;2023-W02
2023-01-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;14;2023-W02
2023-01-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;14;2023-W02
2023-01-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;14;2023-W02
2023-01-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;15;2023-W03
2023-01-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;15;2023-W03
2023-01-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;16;2023-W03
2023-01-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;16;2023-W03
2023-01-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;16;2023-W03
2023-01-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;17;2023-W03
2023-01-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;18;2023-W03
2023-01-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;19;2023-W03
2023-01-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;20;2023-W03
2023-01-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;20;2023-W03
2023-01-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;20;2023-W03
2023-01-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;20;2023-W03
2023-01-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;21;2023-W03
2023-01-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;22;2023-W04
2023-01-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;22;2023-W04
2023-01-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;23;2023-W04
2023-01-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;23;2023-W04
2023-01-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;23;2023-W04
2023-01-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;23;2023-W04
2023-01-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;26;2023-W04
2023-01-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;27;2023-W04
2023-01-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;27;2023-W04
2023-01-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;29;2023-W05
2023-01-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;30;2023-W05
2023-01-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;30;2023-W05
2023-01-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;30;2023-W05
2023-01-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-01;31;2023-W05
2023-02-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;1;2023-W05
2023-02-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;1;2023-W05
2023-02-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;1;2023-W05
2023-02-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;2;2023-W05
2023-02-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;3;2023-W05
2023-02-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;4;2023-W05
2023-02-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;5;2023-W06
2023-02-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;6;2023-W06
2023-02-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;6;2023-W06
2023-02-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;7;2023-W06
2023-02-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;8;2023-W06
